id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
973,"POLYGON ((10.0 2.5, 15.0 2.5, 15.0 7.5, 10.0 7.5, 10.0 2.5))",7.067000,26.103000,42.903000,12.279000,2.311500,9.049700,1394.3000,3.5330,0.9635
974,"POLYGON ((15.0 2.5, 20.0 2.5, 20.0 7.5, 15.0 7.5, 15.0 2.5))",8.497500,17.147000,37.693000,16.578000,4.943800,12.070000,1025.7000,3.1769,0.8663
975,"POLYGON ((20.0 2.5, 25.0 2.5, 25.0 7.5, 20.0 7.5, 20.0 2.5))",9.817800,10.780000,37.930000,11.065000,6.440000,16.861000,981.9800,2.7387,0.7467
976,"POLYGON ((25.0 2.5, 30.0 2.5, 30.0 7.5, 25.0 7.5, 25.0 2.5))",8.288900,10.788000,36.552000,11.655000,6.271400,18.382000,871.0300,1.6963,0.4621
977,"POLYGON ((30.0 2.5, 35.0 2.5, 35.0 7.5, 30.0 7.5, 30.0 2.5))",10.208000,9.948100,37.274000,14.850000,5.978400,16.906000,774.0300,1.2579,0.3424
978,"POLYGON ((35.0 2.5, 40.0 2.5, 40.0 7.5, 35.0 7.5, 35.0 2.5))",7.560400,18.115000,35.741000,15.756000,4.466500,14.906000,919.2900,1.1866,0.3229
979,"POLYGON ((40.0 2.5, 45.0 2.5, 45.0 7.5, 40.0 7.5, 40.0 2.5))",10.661000,16.584000,42.107000,11.567000,2.488000,13.276000,580.6600,1.2429,0.3383
980,"POLYGON ((45.0 2.5, 50.0 2.5, 50.0 7.5, 45.0 7.5, 45.0 2.5))",10.949000,20.483000,41.401000,11.418000,1.171900,12.469000,595.3000,1.3408,0.3650
981,"POLYGON ((50.0 2.5, 55.0 2.5, 55.0 7.5, 50.0 7.5, 50.0 2.5))",10.509000,18.303000,38.222000,15.944000,2.006400,12.137000,697.0000,1.3321,0.3627
982,"POLYGON ((55.0 2.5, 60.0 2.5, 60.0 7.5, 55.0 7.5, 55.0 2.5))",7.147700,21.402000,44.202000,16.744000,1.407100,9.521200,695.8200,1.2297,0.3347
983,"POLYGON ((60.0 2.5, 65.0 2.5, 65.0 7.5, 60.0 7.5, 60.0 2.5))",8.563300,22.759000,41.895000,14.981000,1.010100,9.563600,566.0700,1.0396,0.2828
984,"POLYGON ((65.0 2.5, 70.0 2.5, 70.0 7.5, 65.0 7.5, 65.0 2.5))",9.166500,20.300000,43.374000,14.426000,0.364800,9.722300,629.6100,0.7277,0.1977
985,"POLYGON ((70.0 2.5, 75.0 2.5, 75.0 7.5, 70.0 7.5, 70.0 2.5))",8.995800,21.035000,45.682000,14.329000,0.792080,7.685900,389.9900,0.8714,0.2369
986,"POLYGON ((75.0 2.5, 80.0 2.5, 80.0 7.5, 75.0 7.5, 75.0 2.5))",8.483100,23.455000,44.805000,14.439000,0.530270,7.500200,389.6100,1.0164,0.2765
987,"POLYGON ((80.0 2.5, 85.0 2.5, 85.0 7.5, 80.0 7.5, 80.0 2.5))",8.412400,21.830000,44.551000,17.402000,0.129150,8.093200,602.2300,1.1458,0.3118
988,"POLYGON ((85.0 2.5, 90.0 2.5, 90.0 7.5, 85.0 7.5, 85.0 2.5))",7.335600,21.371000,43.816000,15.453000,1.289400,9.733400,599.3300,1.2128,0.3301
989,"POLYGON ((90.0 2.5, 95.0 2.5, 95.0 7.5, 90.0 7.5, 90.0 2.5))",8.257800,22.480000,45.072000,15.826000,0.830990,7.376300,518.1900,1.1771,0.3204
990,"POLYGON ((95.0 2.5, 100.0 2.5, 100.0 7.5, 95.0 7.5, 95.0 2.5))",7.777900,30.801000,41.881000,12.994000,0.465650,6.411600,544.3800,0.8085,0.2197
991,"POLYGON ((100.0 2.5, 105.0 2.5, 105.0 7.5, 100.0 7.5, 100.0 2.5))",8.263300,23.012000,46.122000,15.359000,0.560770,6.265600,307.8200,0.6347,0.1723
992,"POLYGON ((105.0 2.5, 110.0 2.5, 110.0 7.5, 105.0 7.5, 105.0 2.5))",7.863400,27.585000,43.709000,13.982000,0.276340,5.383400,406.8100,0.4754,0.1288
993,"POLYGON ((110.0 2.5, 115.0 2.5, 115.0 7.5, 110.0 7.5, 110.0 2.5))",7.232200,28.028000,41.530000,15.318000,0.390190,6.049100,279.9200,0.5681,0.1541
994,"POLYGON ((115.0 2.5, 120.0 2.5, 120.0 7.5, 115.0 7.5, 115.0 2.5))",7.686400,26.489000,43.787000,14.378000,0.616580,5.222700,281.4500,0.3110,0.0839
995,"POLYGON ((120.0 2.5, 125.0 2.5, 125.0 7.5, 120.0 7.5, 120.0 2.5))",6.583300,29.746000,41.591000,13.527000,0.467630,5.378800,130.6700,0.6538,0.1775
996,"POLYGON ((125.0 2.5, 130.0 2.5, 130.0 7.5, 125.0 7.5, 125.0 2.5))",5.677900,24.916000,43.951000,15.607000,0.615220,5.401800,236.0700,0.4971,0.1347
997,"POLYGON ((130.0 2.5, 135.0 2.5, 135.0 7.5, 130.0 7.5, 130.0 2.5))",4.307000,31.064000,42.468000,14.605000,0.543170,4.260200,372.1700,0.5002,0.1356
998,"POLYGON ((135.0 2.5, 140.0 2.5, 140.0 7.5, 135.0 7.5, 135.0 2.5))",3.491600,25.390000,45.587000,17.874000,0.336390,4.259200,352.0500,0.5893,0.1599
999,"POLYGON ((140.0 2.5, 145.0 2.5, 145.0 7.5, 140.0 7.5, 140.0 2.5))",4.959700,28.389000,42.494000,17.052000,0.000000,3.684400,344.7500,0.5408,0.1466
1000,"POLYGON ((145.0 2.5, 150.0 2.5, 150.0 7.5, 145.0 7.5, 145.0 2.5))",6.575900,26.000000,43.286000,18.415000,0.035880,4.392400,330.4600,0.6345,0.1722
1001,"POLYGON ((150.0 2.5, 155.0 2.5, 155.0 7.5, 150.0 7.5, 150.0 2.5))",7.919200,23.848000,45.188000,17.540000,0.000000,4.582400,333.6900,0.7285,0.1979
1002,"POLYGON ((155.0 2.5, 160.0 2.5, 160.0 7.5, 155.0 7.5, 155.0 2.5))",8.580900,28.067000,44.900000,15.952000,0.000000,4.090200,165.9600,0.8173,0.2221
1003,"POLYGON ((160.0 2.5, 165.0 2.5, 165.0 7.5, 160.0 7.5, 160.0 2.5))",4.468700,28.209000,44.165000,18.529000,0.146320,4.205100,460.1800,0.7877,0.2140
1004,"POLYGON ((165.0 2.5, 170.0 2.5, 170.0 7.5, 165.0 7.5, 165.0 2.5))",4.776000,27.700000,45.251000,17.572000,0.000000,4.205800,453.8200,0.9108,0.2477
1005,"POLYGON ((170.0 2.5, 175.0 2.5, 175.0 7.5, 170.0 7.5, 170.0 2.5))",8.284500,29.493000,42.993000,15.871000,0.394390,3.466900,219.9700,0.6475,0.1758
1006,"POLYGON ((175.0 2.5, 180.0 2.5, 180.0 7.5, 175.0 7.5, 175.0 2.5))",6.885700,28.846000,45.045000,15.266000,0.339710,3.881100,148.3800,0.4415,0.1195
1007,"POLYGON ((-180.0 7.5, -175.0 7.5, -175.0 12.5, -180.0 12.5, -180.0 7.5))",5.159300,27.531000,43.717000,15.860000,0.377200,4.435400,349.2100,0.4928,0.1335
1008,"POLYGON ((-175.0 7.5, -170.0 7.5, -170.0 12.5, -175.0 12.5, -175.0 7.5))",1.368400,29.225000,43.431000,17.505000,0.345020,4.198100,423.0600,0.4531,0.1227
1009,"POLYGON ((-170.0 7.5, -165.0 7.5, -165.0 12.5, -170.0 12.5, -170.0 7.5))",6.115300,26.639000,43.897000,16.250000,0.305930,4.196600,0.0000,0.5596,0.1518
1010,"POLYGON ((-165.0 7.5, -160.0 7.5, -160.0 12.5, -165.0 12.5, -165.0 7.5))",7.491100,27.602000,41.404000,16.756000,0.000000,4.288900,252.2600,0.1676,0.0447
1011,"POLYGON ((-160.0 7.5, -155.0 7.5, -155.0 12.5, -160.0 12.5, -160.0 7.5))",4.689200,22.178000,47.562000,16.359000,0.671440,4.188700,176.5800,0.5689,0.1543
1012,"POLYGON ((-155.0 7.5, -150.0 7.5, -150.0 12.5, -155.0 12.5, -155.0 7.5))",5.978300,25.456000,43.461000,16.474000,0.457000,4.954200,183.8100,0.4830,0.1309
1013,"POLYGON ((-150.0 7.5, -145.0 7.5, -145.0 12.5, -150.0 12.5, -150.0 7.5))",4.450500,32.554000,42.614000,13.684000,0.221580,4.270500,399.6100,0.5531,0.1500
1014,"POLYGON ((-145.0 7.5, -140.0 7.5, -140.0 12.5, -145.0 12.5, -145.0 7.5))",4.129300,27.654000,44.435000,16.915000,0.467740,3.984100,269.3800,0.6351,0.1724
1015,"POLYGON ((-140.0 7.5, -135.0 7.5, -135.0 12.5, -140.0 12.5, -140.0 7.5))",3.828400,28.840000,42.514000,16.960000,0.524600,3.831500,240.7500,0.3978,0.1076
1016,"POLYGON ((-135.0 7.5, -130.0 7.5, -130.0 12.5, -135.0 12.5, -135.0 7.5))",1.570300,29.166000,43.529000,17.104000,0.360270,3.962800,296.9600,0.5651,0.1533
1017,"POLYGON ((-130.0 7.5, -125.0 7.5, -125.0 12.5, -130.0 12.5, -130.0 7.5))",2.531200,27.664000,44.189000,15.829000,0.378480,4.367200,306.5200,0.6739,0.1830
1018,"POLYGON ((-125.0 7.5, -120.0 7.5, -120.0 12.5, -125.0 12.5, -125.0 7.5))",5.069300,27.673000,43.808000,14.778000,0.373940,4.203800,354.2600,0.6062,0.1645
1019,"POLYGON ((-120.0 7.5, -115.0 7.5, -115.0 12.5, -120.0 12.5, -120.0 7.5))",6.476500,26.565000,43.475000,15.969000,0.089231,3.724100,308.9800,0.5411,0.1467
1020,"POLYGON ((-115.0 7.5, -110.0 7.5, -110.0 12.5, -115.0 12.5, -115.0 7.5))",5.342500,24.850000,43.799000,16.263000,0.259740,4.266100,241.5900,0.6715,0.1823
1021,"POLYGON ((-110.0 7.5, -105.0 7.5, -105.0 12.5, -110.0 12.5, -110.0 7.5))",4.928100,22.709000,45.008000,17.993000,0.000000,4.710800,283.4000,0.5806,0.1575
1022,"POLYGON ((-105.0 7.5, -100.0 7.5, -100.0 12.5, -105.0 12.5, -105.0 7.5))",8.182100,23.158000,41.006000,17.983000,0.310360,5.263600,317.5600,0.6839,0.1857
1023,"POLYGON ((-100.0 7.5, -95.0 7.5, -95.0 12.5, -100.0 12.5, -100.0 7.5))",1.868500,28.530000,43.771000,16.757000,0.383680,5.047100,451.4200,0.9357,0.2545
1024,"POLYGON ((-95.0 7.5, -90.0 7.5, -90.0 12.5, -95.0 12.5, -95.0 7.5))",6.234400,25.511000,44.954000,13.941000,0.312430,4.915200,410.4100,1.2642,0.3441
1025,"POLYGON ((-90.0 7.5, -85.0 7.5, -85.0 12.5, -90.0 12.5, -90.0 7.5))",6.734000,21.233000,43.405000,18.566000,0.389700,6.294200,523.5600,1.4528,0.3956
1026,"POLYGON ((-85.0 7.5, -80.0 7.5, -80.0 12.5, -85.0 12.5, -85.0 7.5))",9.242600,22.808000,43.077000,16.207000,0.950160,6.206100,626.9100,1.5316,0.4171
1027,"POLYGON ((-80.0 7.5, -75.0 7.5, -75.0 12.5, -80.0 12.5, -80.0 7.5))",8.280100,28.509000,40.005000,16.700000,0.544580,6.665200,896.0100,2.4134,0.6579
1028,"POLYGON ((-75.0 7.5, -70.0 7.5, -70.0 12.5, -75.0 12.5, -75.0 7.5))",8.391500,23.393000,41.855000,15.453000,1.260900,9.774700,1331.6000,3.0542,0.8328
1029,"POLYGON ((-70.0 7.5, -65.0 7.5, -65.0 12.5, -70.0 12.5, -70.0 7.5))",10.843000,18.794000,38.852000,13.177000,1.824900,14.441000,1222.7000,2.8982,0.7902
1030,"POLYGON ((-65.0 7.5, -60.0 7.5, -60.0 12.5, -65.0 12.5, -65.0 7.5))",9.633500,7.791200,38.642000,13.599000,3.966900,20.259000,1257.6000,2.8264,0.7706
1031,"POLYGON ((-60.0 7.5, -55.0 7.5, -55.0 12.5, -60.0 12.5, -60.0 7.5))",8.599100,3.797400,40.866000,11.895000,4.839400,24.107000,1164.6000,3.2140,0.8764
1032,"POLYGON ((-55.0 7.5, -50.0 7.5, -50.0 12.5, -55.0 12.5, -55.0 7.5))",9.607200,2.515300,41.110000,12.238000,6.256400,22.800000,1386.1000,4.0104,1.0938
1033,"POLYGON ((-50.0 7.5, -45.0 7.5, -45.0 12.5, -50.0 12.5, -50.0 7.5))",8.721600,5.285000,34.805000,11.585000,6.368700,24.219000,1728.3000,4.9222,1.3428
1034,"POLYGON ((-45.0 7.5, -40.0 7.5, -40.0 12.5, -45.0 12.5, -45.0 7.5))",10.341000,8.979900,35.523000,12.995000,5.301300,21.835000,2312.4000,6.5856,1.7969
1035,"POLYGON ((-40.0 7.5, -35.0 7.5, -35.0 12.5, -40.0 12.5, -40.0 7.5))",10.300000,15.180000,35.285000,16.976000,3.428500,20.382000,3213.6000,8.9939,2.4543
1036,"POLYGON ((-35.0 7.5, -30.0 7.5, -30.0 12.5, -35.0 12.5, -35.0 7.5))",12.584000,15.179000,36.220000,13.808000,3.856200,17.637000,3284.7000,9.2212,2.5164
1037,"POLYGON ((-30.0 7.5, -25.0 7.5, -25.0 12.5, -30.0 12.5, -30.0 7.5))",9.654900,15.465000,36.115000,18.656000,4.353100,16.779000,3713.9000,10.8460,2.9599
1038,"POLYGON ((-25.0 7.5, -20.0 7.5, -20.0 12.5, -25.0 12.5, -25.0 7.5))",12.224000,19.010000,39.138000,20.393000,1.118700,13.125000,3445.6000,9.9590,2.7178
1039,"POLYGON ((-20.0 7.5, -15.0 7.5, -15.0 12.5, -20.0 12.5, -20.0 7.5))",11.180000,19.485000,35.525000,19.130000,2.614900,15.228000,2960.8000,8.7186,2.3792
1040,"POLYGON ((-15.0 7.5, -10.0 7.5, -10.0 12.5, -15.0 12.5, -15.0 7.5))",8.702800,15.163000,39.986000,13.290000,4.017000,16.231000,2703.1000,7.6363,2.0837
1041,"POLYGON ((-10.0 7.5, -5.0 7.5, -5.0 12.5, -10.0 12.5, -10.0 7.5))",11.969000,16.266000,38.165000,14.558000,3.692400,14.818000,2425.2000,6.6642,1.8183
1042,"POLYGON ((-5.0 7.5, 0.0 7.5, 0.0 12.5, -5.0 12.5, -5.0 7.5))",9.175300,15.735000,38.425000,17.352000,3.297300,15.937000,2796.2000,6.9756,1.9033
1043,"POLYGON ((0.0 7.5, 5.0 7.5, 5.0 12.5, 0.0 12.5, 0.0 7.5))",12.380000,13.150000,38.171000,17.352000,3.464400,13.916000,2098.8000,5.7966,1.5815
1044,"POLYGON ((5.0 7.5, 10.0 7.5, 10.0 12.5, 5.0 12.5, 5.0 7.5))",10.398000,19.542000,37.245000,12.257000,3.821400,12.835000,1652.1000,4.3963,1.1992
1045,"POLYGON ((10.0 7.5, 15.0 7.5, 15.0 12.5, 10.0 12.5, 10.0 7.5))",11.245000,18.642000,41.047000,15.399000,2.409000,11.688000,1424.2000,3.0837,0.8409
1046,"POLYGON ((15.0 7.5, 20.0 7.5, 20.0 12.5, 15.0 12.5, 15.0 7.5))",10.159000,13.440000,38.692000,13.878000,5.630100,14.367000,844.7300,2.5858,0.7049
1047,"POLYGON ((20.0 7.5, 25.0 7.5, 25.0 12.5, 20.0 12.5, 20.0 7.5))",10.129000,8.686300,36.546000,10.348000,8.149100,16.928000,895.5300,2.0264,0.5522
1048,"POLYGON ((25.0 7.5, 30.0 7.5, 30.0 12.5, 25.0 12.5, 25.0 7.5))",10.908000,5.607500,36.573000,10.140000,7.861300,20.160000,653.5300,1.4651,0.3990
1049,"POLYGON ((30.0 7.5, 35.0 7.5, 35.0 12.5, 30.0 12.5, 30.0 7.5))",9.746000,4.367400,41.516000,11.977000,7.240000,18.347000,763.4900,1.2551,0.3416
1050,"POLYGON ((35.0 7.5, 40.0 7.5, 40.0 12.5, 35.0 12.5, 35.0 7.5))",12.533000,12.704000,34.387000,11.624000,5.215500,17.620000,630.0800,1.3830,0.3766
1051,"POLYGON ((40.0 7.5, 45.0 7.5, 45.0 12.5, 40.0 12.5, 40.0 7.5))",10.001000,13.248000,41.300000,14.904000,3.437900,13.851000,756.6500,1.2782,0.3480
1052,"POLYGON ((45.0 7.5, 50.0 7.5, 50.0 12.5, 45.0 12.5, 45.0 7.5))",9.728700,18.885000,43.251000,16.938000,1.360700,9.297700,505.3000,1.3209,0.3596
1053,"POLYGON ((50.0 7.5, 55.0 7.5, 55.0 12.5, 50.0 12.5, 50.0 7.5))",11.112000,21.775000,40.519000,15.816000,0.943110,9.433000,439.6900,1.2832,0.3493
1054,"POLYGON ((55.0 7.5, 60.0 7.5, 60.0 12.5, 55.0 12.5, 55.0 7.5))",8.744100,24.112000,38.822000,12.926000,1.737900,9.525900,495.1500,1.1055,0.3008
1055,"POLYGON ((60.0 7.5, 65.0 7.5, 65.0 12.5, 60.0 12.5, 60.0 7.5))",8.573400,16.593000,41.685000,17.477000,1.037600,10.794000,370.4700,0.8890,0.2417
1056,"POLYGON ((65.0 7.5, 70.0 7.5, 70.0 12.5, 65.0 12.5, 65.0 7.5))",11.487000,18.698000,44.206000,14.723000,0.350670,8.791800,455.3100,0.7672,0.2084
1057,"POLYGON ((70.0 7.5, 75.0 7.5, 75.0 12.5, 70.0 12.5, 70.0 7.5))",5.783900,23.377000,43.749000,17.386000,0.584600,7.929500,514.6700,0.9268,0.2520
1058,"POLYGON ((75.0 7.5, 80.0 7.5, 80.0 12.5, 75.0 12.5, 75.0 7.5))",7.199200,24.071000,45.265000,14.959000,0.602030,6.983400,512.4000,0.9836,0.2675
1059,"POLYGON ((80.0 7.5, 85.0 7.5, 85.0 12.5, 80.0 12.5, 80.0 7.5))",8.689000,19.644000,43.706000,16.158000,0.686120,8.551200,643.6500,1.0345,0.2814
1060,"POLYGON ((85.0 7.5, 90.0 7.5, 90.0 12.5, 85.0 12.5, 85.0 7.5))",7.622600,22.019000,41.433000,15.119000,1.430900,10.064000,558.8500,1.1099,0.3020
1061,"POLYGON ((90.0 7.5, 95.0 7.5, 95.0 12.5, 90.0 12.5, 90.0 7.5))",10.292000,23.806000,41.016000,16.454000,0.636720,8.235000,424.1400,1.0069,0.2739
1062,"POLYGON ((95.0 7.5, 100.0 7.5, 100.0 12.5, 95.0 12.5, 95.0 7.5))",7.962100,24.079000,44.237000,14.783000,1.048100,7.106000,459.8800,0.9268,0.2520
1063,"POLYGON ((100.0 7.5, 105.0 7.5, 105.0 12.5, 100.0 12.5, 100.0 7.5))",10.221000,21.973000,45.366000,14.393000,0.843860,6.121500,315.8800,0.6961,0.1890
1064,"POLYGON ((105.0 7.5, 110.0 7.5, 110.0 12.5, 105.0 12.5, 105.0 7.5))",5.751100,20.599000,47.938000,17.352000,0.752260,6.401900,393.3300,0.7396,0.2009
1065,"POLYGON ((110.0 7.5, 115.0 7.5, 115.0 12.5, 110.0 12.5, 110.0 7.5))",4.887100,22.241000,44.338000,16.426000,0.789150,7.469800,416.5500,0.6228,0.1690
1066,"POLYGON ((115.0 7.5, 120.0 7.5, 120.0 12.5, 115.0 12.5, 115.0 7.5))",6.050100,26.688000,41.671000,14.740000,0.248460,7.057300,339.4600,0.5891,0.1598
1067,"POLYGON ((120.0 7.5, 125.0 7.5, 125.0 12.5, 120.0 12.5, 120.0 7.5))",8.469600,25.505000,42.380000,16.016000,0.169790,5.432300,176.7300,0.3699,0.1000
1068,"POLYGON ((125.0 7.5, 130.0 7.5, 130.0 12.5, 125.0 12.5, 125.0 7.5))",5.312000,29.552000,40.944000,17.271000,0.000000,4.884400,273.5100,0.4289,0.1161
1069,"POLYGON ((130.0 7.5, 135.0 7.5, 135.0 12.5, 130.0 12.5, 130.0 7.5))",5.941900,26.079000,41.968000,16.443000,0.494410,5.113800,233.4000,0.3850,0.1041
1070,"POLYGON ((135.0 7.5, 140.0 7.5, 140.0 12.5, 135.0 12.5, 135.0 7.5))",4.735200,24.709000,46.629000,17.111000,0.377280,4.608800,336.4500,0.5271,0.1429
1071,"POLYGON ((140.0 7.5, 145.0 7.5, 145.0 12.5, 140.0 12.5, 140.0 7.5))",5.004400,27.080000,43.625000,17.110000,0.229020,4.115900,453.5900,0.7266,0.1974
1072,"POLYGON ((145.0 7.5, 150.0 7.5, 150.0 12.5, 145.0 12.5, 145.0 7.5))",9.069600,24.495000,43.406000,15.897000,0.266180,4.976400,249.0500,0.8293,0.2254
1073,"POLYGON ((150.0 7.5, 155.0 7.5, 155.0 12.5, 150.0 12.5, 150.0 7.5))",7.824600,29.712000,42.890000,17.141000,0.000000,4.023300,437.8400,0.8537,0.2321
1074,"POLYGON ((155.0 7.5, 160.0 7.5, 160.0 12.5, 155.0 12.5, 155.0 7.5))",4.741400,29.610000,43.693000,14.958000,0.482600,3.774100,502.9900,1.1474,0.3122
1075,"POLYGON ((160.0 7.5, 165.0 7.5, 165.0 12.5, 160.0 12.5, 160.0 7.5))",4.904100,30.010000,43.412000,17.857000,0.000000,4.198800,484.6900,0.7784,0.2115
1076,"POLYGON ((165.0 7.5, 170.0 7.5, 170.0 12.5, 165.0 12.5, 165.0 7.5))",1.454700,28.139000,47.389000,16.843000,0.230280,3.879900,427.5500,0.9023,0.2453
1077,"POLYGON ((170.0 7.5, 175.0 7.5, 175.0 12.5, 170.0 12.5, 170.0 7.5))",3.950100,26.850000,46.589000,18.643000,0.167210,3.757700,337.5800,0.6007,0.1630
1078,"POLYGON ((175.0 7.5, 180.0 7.5, 180.0 12.5, 175.0 12.5, 175.0 7.5))",4.512700,30.362000,46.155000,16.129000,0.000000,3.201300,88.4510,0.5585,0.1515
1079,"POLYGON ((-180.0 12.5, -175.0 12.5, -175.0 17.5, -180.0 17.5, -180.0 12.5))",5.322000,26.852000,45.870000,16.172000,0.407040,3.941500,98.7110,0.4595,0.1244
1080,"POLYGON ((-175.0 12.5, -170.0 12.5, -170.0 17.5, -175.0 17.5, -175.0 12.5))",5.973800,29.062000,44.047000,16.135000,0.099683,3.930000,225.8100,0.3129,0.0844
1081,"POLYGON ((-170.0 12.5, -165.0 12.5, -165.0 17.5, -170.0 17.5, -170.0 12.5))",1.528300,28.148000,47.254000,15.277000,0.137600,4.745500,433.3800,0.5440,0.1475
1082,"POLYGON ((-165.0 12.5, -160.0 12.5, -160.0 17.5, -165.0 17.5, -165.0 12.5))",3.669100,26.882000,45.049000,16.270000,0.239140,3.775500,205.1100,0.5263,0.1427
1083,"POLYGON ((-160.0 12.5, -155.0 12.5, -155.0 17.5, -160.0 17.5, -160.0 12.5))",5.421600,28.023000,43.781000,15.429000,0.380990,3.768900,220.1800,0.3781,0.1022
1084,"POLYGON ((-155.0 12.5, -150.0 12.5, -150.0 17.5, -155.0 17.5, -155.0 12.5))",5.398200,33.783000,43.731000,12.648000,0.026148,3.850200,170.5600,0.3848,0.1040
1085,"POLYGON ((-150.0 12.5, -145.0 12.5, -145.0 17.5, -150.0 17.5, -150.0 12.5))",5.664200,23.431000,42.655000,20.092000,0.359240,5.178600,273.5400,0.4561,0.1235
1086,"POLYGON ((-145.0 12.5, -140.0 12.5, -140.0 17.5, -145.0 17.5, -145.0 12.5))",4.324400,22.916000,46.247000,17.808000,0.198020,5.426000,302.4700,0.4468,0.1210
1087,"POLYGON ((-140.0 12.5, -135.0 12.5, -135.0 17.5, -140.0 17.5, -140.0 12.5))",2.091700,28.024000,45.044000,16.054000,0.654470,3.996400,316.7000,0.5858,0.1589
1088,"POLYGON ((-135.0 12.5, -130.0 12.5, -130.0 17.5, -135.0 17.5, -135.0 12.5))",2.887600,24.966000,46.348000,16.728000,0.287770,5.066200,372.0600,0.4648,0.1259
1089,"POLYGON ((-130.0 12.5, -125.0 12.5, -125.0 17.5, -130.0 17.5, -130.0 12.5))",3.400400,34.526000,41.940000,12.321000,0.679880,2.951300,238.9800,0.5296,0.1436
1090,"POLYGON ((-125.0 12.5, -120.0 12.5, -120.0 17.5, -125.0 17.5, -125.0 12.5))",5.554000,25.010000,43.429000,16.477000,0.278560,4.389200,283.8000,0.6329,0.1718
1091,"POLYGON ((-120.0 12.5, -115.0 12.5, -115.0 17.5, -120.0 17.5, -120.0 12.5))",7.362500,21.460000,43.825000,16.837000,0.288450,4.885600,301.3200,0.6047,0.1641
1092,"POLYGON ((-115.0 12.5, -110.0 12.5, -110.0 17.5, -115.0 17.5, -115.0 12.5))",6.455200,20.993000,44.199000,18.185000,0.340610,4.586700,277.7600,0.5881,0.1596
1093,"POLYGON ((-110.0 12.5, -105.0 12.5, -105.0 17.5, -110.0 17.5, -110.0 12.5))",4.507200,27.034000,41.919000,17.631000,0.507430,4.234100,339.8200,0.5644,0.1531
1094,"POLYGON ((-105.0 12.5, -100.0 12.5, -100.0 17.5, -105.0 17.5, -105.0 12.5))",5.901100,26.592000,45.945000,15.413000,0.181520,3.954900,312.2400,0.7958,0.2162
1095,"POLYGON ((-100.0 12.5, -95.0 12.5, -95.0 17.5, -100.0 17.5, -100.0 12.5))",5.447400,26.530000,46.306000,14.472000,0.165610,5.037700,502.5200,0.9688,0.2635
1096,"POLYGON ((-95.0 12.5, -90.0 12.5, -90.0 17.5, -95.0 17.5, -95.0 12.5))",5.260700,27.276000,44.796000,15.806000,0.305670,4.375400,685.5200,1.2353,0.3362
1097,"POLYGON ((-90.0 12.5, -85.0 12.5, -85.0 17.5, -90.0 17.5, -90.0 12.5))",5.857300,27.075000,45.650000,14.028000,0.252680,5.288800,639.9900,1.4484,0.3944
1098,"POLYGON ((-85.0 12.5, -80.0 12.5, -80.0 17.5, -85.0 17.5, -85.0 12.5))",8.822900,27.134000,42.731000,15.590000,0.000000,6.305800,890.6700,1.8005,0.4905
1099,"POLYGON ((-80.0 12.5, -75.0 12.5, -75.0 17.5, -80.0 17.5, -80.0 12.5))",10.215000,25.182000,40.709000,14.258000,0.765040,8.643800,1226.2000,2.5888,0.7057
1100,"POLYGON ((-75.0 12.5, -70.0 12.5, -70.0 17.5, -75.0 17.5, -75.0 12.5))",12.145000,13.138000,41.913000,15.495000,1.414700,14.406000,1179.0000,3.2666,0.8908
1101,"POLYGON ((-70.0 12.5, -65.0 12.5, -65.0 17.5, -70.0 17.5, -70.0 12.5))",7.577600,14.628000,36.462000,12.381000,3.843200,17.764000,1266.1000,2.9182,0.7957
1102,"POLYGON ((-65.0 12.5, -60.0 12.5, -60.0 17.5, -65.0 17.5, -65.0 12.5))",8.461200,10.618000,33.896000,12.903000,4.892200,21.314000,1350.0000,3.2542,0.8874
1103,"POLYGON ((-60.0 12.5, -55.0 12.5, -55.0 17.5, -60.0 17.5, -60.0 12.5))",8.446900,1.201700,38.669000,11.467000,6.978200,25.090000,1492.2000,3.4909,0.9520
1104,"POLYGON ((-55.0 12.5, -50.0 12.5, -50.0 17.5, -55.0 17.5, -55.0 12.5))",10.001000,9.145600,36.480000,9.809400,6.111700,22.406000,1712.2000,4.3329,1.1819
1105,"POLYGON ((-50.0 12.5, -45.0 12.5, -45.0 17.5, -50.0 17.5, -50.0 12.5))",9.946300,10.350000,32.027000,10.395000,6.974900,22.173000,2068.5000,4.9349,1.3462
1106,"POLYGON ((-45.0 12.5, -40.0 12.5, -40.0 17.5, -45.0 17.5, -45.0 12.5))",9.920700,6.281800,35.252000,12.178000,6.060300,22.617000,2166.8000,5.6673,1.5462
1107,"POLYGON ((-40.0 12.5, -35.0 12.5, -35.0 17.5, -40.0 17.5, -40.0 12.5))",7.292400,9.519800,35.585000,15.557000,5.713700,21.402000,2621.0000,6.8809,1.8775
1108,"POLYGON ((-35.0 12.5, -30.0 12.5, -30.0 17.5, -35.0 17.5, -35.0 12.5))",7.156400,13.743000,34.600000,18.598000,4.038200,20.572000,3176.4000,8.0549,2.1980
1109,"POLYGON ((-30.0 12.5, -25.0 12.5, -25.0 17.5, -30.0 17.5, -30.0 12.5))",10.384000,17.053000,40.238000,14.869000,2.590500,17.820000,3399.3000,9.8628,2.6916
