# 
# This is data from Figure 6, Lawrence et al., 2022, submitted.
#        MAPLON        MAPLAT          HMAP
      45.25000     -26.75000      43.89270
      45.75000     -26.75000      43.60883
      46.25000     -26.75000      43.28040
      46.75000     -26.75000      42.44489
      47.25000     -26.75000      42.18219
      47.75000     -26.75000      41.41760
      48.25000     -26.75000      40.96521
      48.75000     -26.75000      40.49841
      49.25000     -26.75000      39.79913
      49.75000     -26.75000      39.46405
      50.25000     -26.75000      38.81677
      50.75000     -26.75000      38.37354
      51.25000     -26.75000      37.73218
      51.75000     -26.75000      37.63452
      52.25000     -26.75000      37.52124
      52.75000     -26.75000      36.75903
      53.25000     -26.75000      36.26361
      53.75000     -26.75000      35.52173
      54.25000     -26.75000      35.28973
      54.75000     -26.75000      34.40155
      55.25000     -26.75000      33.76770
      55.75000     -26.75000      33.27069
      56.25000     -26.75000      32.60144
      56.75000     -26.75000      32.35516
      57.25000     -26.75000      31.63507
      57.75000     -26.75000      31.27118
      58.25000     -26.75000      31.06055
      58.75000     -26.75000      30.85553
      59.25000     -26.75000      31.04242
      59.75000     -26.75000      31.19678
      60.25000     -26.75000      31.40021
      60.75000     -26.75000      31.62146
      61.25000     -26.75000      31.80255
      61.75000     -26.75000      31.94092
      62.25000     -26.75000      32.24023
      62.75000     -26.75000      32.23480
      63.25000     -26.75000      32.61316
      63.75000     -26.75000      32.79053
      64.25000     -26.75000      33.52563
      64.75000     -26.75000      33.81049
      65.25000     -26.75000      33.95477
      65.75000     -26.75000      34.43903
      66.25000     -26.75000      34.57147
      66.75000     -26.75000      35.34430
      67.25000     -26.75000      35.97754
      67.75000     -26.75000      36.90063
      68.25000     -26.75000      37.29150
      68.75000     -26.75000      37.44940
      69.25000     -26.75000      37.69055
      69.75000     -26.75000      37.68823
      70.25000     -26.75000      37.90674
      70.75000     -26.75000      38.03314
      71.25000     -26.75000      38.30334
      71.75000     -26.75000      39.01862
      72.25000     -26.75000      39.43732
      72.75000     -26.75000      40.54077
      73.25000     -26.75000      41.43323
      73.75000     -26.75000      43.24811
      74.25000     -26.75000      44.52130
      74.75000     -26.75000      45.67993
      75.25000     -26.75000      47.12305
      75.75000     -26.75000      47.74835
      76.25000     -26.75000      48.25421
      76.75000     -26.75000      48.30200
      77.25000     -26.75000      48.06409
      77.75000     -26.75000      48.11792
      78.25000     -26.75000      48.13068
      78.75000     -26.75000      47.00366
      79.25000     -26.75000      46.45288
      79.75000     -26.75000      44.71533
      80.25000     -26.75000      44.07416
      80.75000     -26.75000      43.30994
      81.25000     -26.75000      41.32776
      81.75000     -26.75000      40.26318
      82.25000     -26.75000      38.85760
      82.75000     -26.75000      38.29480
      83.25000     -26.75000      37.85883
      83.75000     -26.75000      37.54089
      84.25000     -26.75000      37.38287
      84.75000     -26.75000      38.16107
      85.25000     -26.75000      38.56671
      85.75000     -26.75000      39.98663
      86.25000     -26.75000      40.66302
      86.75000     -26.75000      42.65002
      87.25000     -26.75000      43.83862
      87.75000     -26.75000      45.11371
      88.25000     -26.75000      47.29034
      88.75000     -26.75000      48.23236
      89.25000     -26.75000      49.76294
      89.75000     -26.75000      50.21747
      90.25000     -26.75000      51.18994
      90.75000     -26.75000      51.38312
      91.25000     -26.75000      51.56958
      91.75000     -26.75000      52.19409
      92.25000     -26.75000      52.66522
      92.75000     -26.75000      53.17944
      93.25000     -26.75000      53.31879
      93.75000     -26.75000      53.12000
      94.25000     -26.75000      52.48511
      94.75000     -26.75000      52.27277
      95.25000     -26.75000      51.46112
      95.75000     -26.75000      50.99414
      96.25000     -26.75000      49.72137
      96.75000     -26.75000      49.06854
      97.25000     -26.75000      48.28638
      97.75000     -26.75000      46.81372
      98.25000     -26.75000      45.93781
      98.75000     -26.75000      44.89050
      99.25000     -26.75000      44.44684
      99.75000     -26.75000      44.24017
      100.2500     -26.75000      44.12280
      100.7500     -26.75000      43.70251
      101.2500     -26.75000      43.30298
      101.7500     -26.75000      42.75226
      102.2500     -26.75000      43.23608
      102.7500     -26.75000      43.58966
      103.2500     -26.75000      44.07001
      103.7500     -26.75000      45.37817
      104.2500     -26.75000      46.32605
      104.7500     -26.75000      47.91364
      105.2500     -26.75000      48.83307
      105.7500     -26.75000      50.35675
      106.2500     -26.75000      51.45685
      106.7500     -26.75000      52.58051
      107.2500     -26.75000      53.97296
      107.7500     -26.75000      54.76678
      108.2500     -26.75000      55.74249
      108.7500     -26.75000      56.37567
      109.2500     -26.75000      57.05548
      109.7500     -26.75000      57.34210
      110.2500     -26.75000      57.41119
      110.7500     -26.75000      57.40112
      111.2500     -26.75000      57.41638
      111.7500     -26.75000      57.16327
      112.2500     -26.75000      56.70593
      112.7500     -26.75000      55.77100
      113.2500     -26.75000      55.01117
      113.7500     -26.75000      54.46875
      114.2500     -26.75000      53.88708
      114.7500     -26.75000      53.65582
      115.2500     -26.75000      53.29694
      115.7500     -26.75000      53.11487
      116.2500     -26.75000      52.68921
      116.7500     -26.75000      51.88531
      117.2500     -26.75000      51.43866
      117.7500     -26.75000      51.15955
      118.2500     -26.75000      51.35645
      118.7500     -26.75000      51.53278
      119.2500     -26.75000      51.70593
      119.7500     -26.75000      51.65759
      120.2500     -26.75000      51.47534
      120.7500     -26.75000      51.28394
      121.2500     -26.75000      51.30554
      121.7500     -26.75000      51.44531
      122.2500     -26.75000      51.97760
      122.7500     -26.75000      52.47266
      123.2500     -26.75000      53.06354
      123.7500     -26.75000      53.92688
      124.2500     -26.75000      54.53107
      124.7500     -26.75000      55.32141
      125.2500     -26.75000      55.88916
      125.7500     -26.75000      56.43109
      126.2500     -26.75000      56.85535
      126.7500     -26.75000      56.97534
      127.2500     -26.75000      56.70453
      127.7500     -26.75000      56.38940
      128.2500     -26.75000      55.62762
      128.7500     -26.75000      55.03070
      129.2500     -26.75000      54.55566
      129.7500     -26.75000      53.97949
      130.2500     -26.75000      54.01184
      130.7500     -26.75000      53.52637
      131.2500     -26.75000      53.25317
      131.7500     -26.75000      52.19232
      132.2500     -26.75000      51.45715
      132.7500     -26.75000      50.64935
      133.2500     -26.75000      49.24945
      133.7500     -26.75000      48.54175
      134.2500     -26.75000      47.11407
      134.7500     -26.75000      46.22522
      135.2500     -26.75000      44.71820
      135.7500     -26.75000      43.90289
      136.2500     -26.75000      43.29852
      136.7500     -26.75000      42.82672
      137.2500     -26.75000      43.02881
      137.7500     -26.75000      43.81403
      138.2500     -26.75000      44.66266
      138.7500     -26.75000      45.49200
      139.2500     -26.75000      46.86902
      139.7500     -26.75000      47.56689
      140.2500     -26.75000      48.80481
      140.7500     -26.75000      49.19159
      141.2500     -26.75000      50.18353
      141.7500     -26.75000      50.67218
      142.2500     -26.75000      51.31470
      142.7500     -26.75000      52.08496
      143.2500     -26.75000      52.16846
      143.7500     -26.75000      51.81128
      144.2500     -26.75000      51.16821
      144.7500     -26.75000      50.09583
      145.2500     -26.75000      49.31451
      145.7500     -26.75000      48.62689
      146.2500     -26.75000      47.64044
      146.7500     -26.75000      47.06451
      147.2500     -26.75000      46.47424
      147.7500     -26.75000      46.30493
      148.2500     -26.75000      46.33350
      148.7500     -26.75000      46.85803
      149.2500     -26.75000      47.26282
      149.7500     -26.75000      48.74884
      150.2500     -26.75000      49.93085
      150.7500     -26.75000      52.51715
      151.2500     -26.75000      54.05255
      151.7500     -26.75000      55.53241
      152.2500     -26.75000      58.24896
      152.7500     -26.75000      59.46466
      153.2500     -26.75000      61.71313
      153.7500     -26.75000      62.64551
      154.2500     -26.75000      64.08954
      154.7500     -26.75000      64.32452
      155.2500     -26.75000      64.19440
      155.7500     -26.75000      63.71094
      156.2500     -26.75000      62.91919
      156.7500     -26.75000      61.40649
      157.2500     -26.75000      60.29657
      157.7500     -26.75000      58.25067
      158.2500     -26.75000      56.89331
      158.7500     -26.75000      55.46661
      159.2500     -26.75000      53.49548
      159.7500     -26.75000      52.83136
      160.2500     -26.75000      52.12451
      160.7500     -26.75000      52.00452
      161.2500     -26.75000      52.01270
      161.7500     -26.75000      52.85889
      162.2500     -26.75000      53.76489
      162.7500     -26.75000      55.87543
      163.2500     -26.75000      56.96887
      163.7500     -26.75000      59.36554
      164.2500     -26.75000      60.51056
      164.7500     -26.75000      61.73047
      165.2500     -26.75000      63.97345
      165.7500     -26.75000      64.39093
      166.2500     -26.75000      65.18097
      166.7500     -26.75000      65.02240
      167.2500     -26.75000      64.73712
      167.7500     -26.75000      63.99182
      168.2500     -26.75000      62.84961
      168.7500     -26.75000      60.21478
